"Pin Information for the Stratix® V 5SGSD3 Device 
Version 1.1 
3D	VREFB3DN0	IO	CLK5p		DIFFIO_RX_B78p	DIFFOUT_B78p	AF18	DQ26B	DQ9B	DQ4B										
4D	VREFB4DN0	IO	"FPLL_BC_CLKOUT1,FPLL_BC_CLKOUTn"		DIFFIO_TX_B91n	DIFFOUT_B91n	AD17	DQ31B	DQ10B	DQ5B										
4D	VREFB4DN0	IO	"FPLL_BC_CLKOUT0,FPLL_BC_CLKOUTp,FPLL_BC_FB0"		DIFFIO_TX_B91p	DIFFOUT_B91p	AC17	DQ31B	DQ10B	DQ5B										
4D	VREFB4DN0	IO	"FPLL_BC_CLKOUT3,FPLL_BC_FBn"		DIFFIO_RX_B92n	DIFFOUT_B92n	W17	DQSn31B	DQ10B	DQ5B										
4D	VREFB4DN0	IO	"FPLL_BC_CLKOUT2,FPLL_BC_FBp,FPLL_BC_FB1"		DIFFIO_RX_B92p	DIFFOUT_B92p	Y16	DQS31B	DQ10B/CQn10B	DQ5B										
4D	VREFB4DN0	IO			DIFFIO_TX_B93n	DIFFOUT_B93n	W16	DQ31B	DQ10B	DQ5B										
4D	VREFB4DN0	IO			DIFFIO_TX_B93p	DIFFOUT_B93p	W15	DQ31B	DQ10B	DQ5B										
4D	VREFB4DN0	IO	CLK6n		DIFFIO_RX_B94n	DIFFOUT_B94n	AF17	DQSn32B	DQSn10B/DQ10B	DQ5B										
4D	VREFB4DN0	IO	CLK6p		DIFFIO_RX_B94p	DIFFOUT_B94p	AF16	DQS32B	DQS10B/CQ10B	DQ5B/CQn5B										
4D	VREFB4DN0	IO			DIFFIO_TX_B95n	DIFFOUT_B95n	AG15	DQ32B	DQ10B	DQ5B										
4D	VREFB4DN0	IO			DIFFIO_TX_B95p	DIFFOUT_B95p	AG16	DQ32B	DQ10B	DQ5B										
4D	VREFB4DN0	IO	CLK7n		DIFFIO_RX_B96n	DIFFOUT_B96n	AD16	DQ32B	DQ10B	DQ5B										
4D	VREFB4DN0	IO	CLK7p		DIFFIO_RX_B96p	DIFFOUT_B96p	AE16	DQ32B	DQ10B	DQ5B										
4D	VREFB4DN0	IO			DIFFIO_TX_B97n	DIFFOUT_B97n	AH17	DQ33B	DQ11B	DQ5B										
4D	VREFB4DN0	IO			DIFFIO_TX_B97p	DIFFOUT_B97p	AH16	DQ33B	DQ11B	DQ5B										
4D	VREFB4DN0	IO			DIFFIO_RX_B98n	DIFFOUT_B98n	AK15	DQSn33B	DQ11B	DQSn5B/DQ5B										
4D	VREFB4DN0	IO			DIFFIO_RX_B98p	DIFFOUT_B98p	AJ15	DQS33B	DQ11B/CQn11B	DQS5B/CQ5B										
4D	VREFB4DN0	IO			DIFFIO_TX_B99n	DIFFOUT_B99n	AK16	DQ33B	DQ11B	DQ5B										
4D	VREFB4DN0	IO			DIFFIO_TX_B99p	DIFFOUT_B99p	AJ17	DQ33B	DQ11B	DQ5B										
4D	VREFB4DN0	IO			DIFFIO_RX_B100n	DIFFOUT_B100n	AL16	DQSn34B	DQSn11B/DQ11B	DQ5B										
4D	VREFB4DN0	IO			DIFFIO_RX_B100p	DIFFOUT_B100p	AM16	DQS34B	DQS11B/CQ11B	DQ5B										
4D	VREFB4DN0	IO			DIFFIO_TX_B101n	DIFFOUT_B101n	AP16	DQ34B	DQ11B	DQ5B										
4D	VREFB4DN0	IO			DIFFIO_TX_B101p	DIFFOUT_B101p	AN16	DQ34B	DQ11B	DQ5B										
4D	VREFB4DN0	IO			DIFFIO_RX_B102n	DIFFOUT_B102n	AP15	DQ34B	DQ11B	DQ5B										
4D	VREFB4DN0	IO			DIFFIO_RX_B102p	DIFFOUT_B102p	AN15	DQ34B	DQ11B	DQ5B										
4B	VREFB4BN0	IO			DIFFIO_TX_B127n	DIFFOUT_B127n	AC11	DQ43B	DQ12B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B127p	DIFFOUT_B127p	AD11	DQ43B	DQ12B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B128n	DIFFOUT_B128n	AB10	DQSn43B	DQ12B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B128p	DIFFOUT_B128p	AB11	DQS43B	DQ12B/CQn12B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B129n	DIFFOUT_B129n	AE10	DQ43B	DQ12B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B129p	DIFFOUT_B129p	AE11	DQ43B	DQ12B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B130n	DIFFOUT_B130n	W11	DQSn44B	DQSn12B/DQ12B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B130p	DIFFOUT_B130p	V11	DQS44B	DQS12B/CQ12B	DQ6B/CQn6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B131n	DIFFOUT_B131n	U11	DQ44B	DQ12B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B131p	DIFFOUT_B131p	U10	DQ44B	DQ12B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B132n	DIFFOUT_B132n	Y11	DQ44B	DQ12B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B132p	DIFFOUT_B132p	Y10	DQ44B	DQ12B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B133n	DIFFOUT_B133n	AJ11	DQ45B	DQ13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B133p	DIFFOUT_B133p	AH11	DQ45B	DQ13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B134n	DIFFOUT_B134n	AH10	DQSn45B	DQ13B	DQSn6B/DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B134p	DIFFOUT_B134p	AG10	DQS45B	DQ13B/CQn13B	DQS6B/CQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B135n	DIFFOUT_B135n	AF10	DQ45B	DQ13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B135p	DIFFOUT_B135p	AF9	DQ45B	DQ13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B136n	DIFFOUT_B136n	AF8	DQSn46B	DQSn13B/DQ13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B136p	DIFFOUT_B136p	AE8	DQS46B	DQS13B/CQ13B	DQ6B	DQ2B/CQn2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B137n	DIFFOUT_B137n	AJ8	DQ46B	DQ13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B137p	DIFFOUT_B137p	AH8	DQ46B	DQ13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B138n	DIFFOUT_B138n	AH9	DQ46B	DQ13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B138p	DIFFOUT_B138p	AG9	DQ46B	DQ13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B139n	DIFFOUT_B139n	AB9	DQ47B	DQ14B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B139p	DIFFOUT_B139p	AA9	DQ47B	DQ14B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B140n	DIFFOUT_B140n	AD9	DQSn47B	DQ14B	DQ7B	DQSn2B/DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B140p	DIFFOUT_B140p	AC9	DQS47B	DQ14B/CQn14B	DQ7B	DQS2B/CQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B141n	DIFFOUT_B141n	AA8	DQ47B	DQ14B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B141p	DIFFOUT_B141p	Y9	DQ47B	DQ14B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B142n	DIFFOUT_B142n	T10	DQSn48B	DQSn14B/DQ14B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B142p	DIFFOUT_B142p	R10	DQS48B	DQS14B/CQ14B	DQ7B/CQn7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B143n	DIFFOUT_B143n	W10	DQ48B	DQ14B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B143p	DIFFOUT_B143p	W9	DQ48B	DQ14B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B144n	DIFFOUT_B144n	V10	DQ48B	DQ14B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B144p	DIFFOUT_B144p	U9	DQ48B	DQ14B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B145n	DIFFOUT_B145n	AK11	DQ49B	DQ15B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B145p	DIFFOUT_B145p	AK10	DQ49B	DQ15B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B146n	DIFFOUT_B146n	AK9	DQSn49B	DQ15B	DQSn7B/DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B146p	DIFFOUT_B146p	AJ9	DQS49B	DQ15B/CQn15B	DQS7B/CQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B147n	DIFFOUT_B147n	AM11	DQ49B	DQ15B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B147p	DIFFOUT_B147p	AL11	DQ49B	DQ15B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B148n	DIFFOUT_B148n	AM10	DQSn50B	DQSn15B/DQ15B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B148p	DIFFOUT_B148p	AL10	DQS50B	DQS15B/CQ15B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B149n	DIFFOUT_B149n	AP9	DQ50B	DQ15B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B149p	DIFFOUT_B149p	AN9	DQ50B	DQ15B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B150n	DIFFOUT_B150n	AP10	DQ50B	DQ15B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B150p	DIFFOUT_B150p	AN10	DQ50B	DQ15B	DQ7B	DQ2B									
4A	VREFB4AN0	IO			DIFFIO_TX_B151n	DIFFOUT_B151n	AD8	DQ51B	DQ16B	DQ8B										
4A	VREFB4AN0	IO			DIFFIO_TX_B151p	DIFFOUT_B151p	AD7	DQ51B	DQ16B	DQ8B										
4A	VREFB4AN0	IO	CLK11n		DIFFIO_RX_B152n	DIFFOUT_B152n	AC8	DQSn51B	DQ16B	DQ8B										
4A	VREFB4AN0	IO	CLK11p		DIFFIO_RX_B152p	DIFFOUT_B152p	AB8	DQS51B	DQ16B/CQn16B	DQ8B										
4A	VREFB4AN0	IO			DIFFIO_TX_B153n	DIFFOUT_B153n	AG7	DQ51B	DQ16B	DQ8B										
4A	VREFB4AN0	IO			DIFFIO_TX_B153p	DIFFOUT_B153p	AF7	DQ51B	DQ16B	DQ8B										
4A	VREFB4AN0	IO	CLK10n		DIFFIO_RX_B154n	DIFFOUT_B154n	AB7	DQSn52B	DQSn16B/DQ16B	DQ8B										
4A	VREFB4AN0	IO	CLK10p		DIFFIO_RX_B154p	DIFFOUT_B154p	AB6	DQS52B	DQS16B/CQ16B	DQ8B/CQn8B										
4A	VREFB4AN0	IO	"FPLL_BR_CLKOUT1,FPLL_BR_CLKOUTn"		DIFFIO_TX_B155n	DIFFOUT_B155n	AG6	DQ52B	DQ16B	DQ8B										
4A	VREFB4AN0	IO	"FPLL_BR_CLKOUT0,FPLL_BR_CLKOUTp,FPLL_BR_FB0"		DIFFIO_TX_B155p	DIFFOUT_B155p	AF6	DQ52B	DQ16B	DQ8B										
4A	VREFB4AN0	IO	"FPLL_BR_CLKOUT3,FPLL_BR_FBn"		DIFFIO_RX_B156n	DIFFOUT_B156n	AD6	DQ52B	DQ16B	DQ8B										
4A	VREFB4AN0	IO	"FPLL_BR_CLKOUT2,FPLL_BR_FBp,FPLL_BR_FB1"		DIFFIO_RX_B156p	DIFFOUT_B156p	AC6	DQ52B	DQ16B	DQ8B										
4A	VREFB4AN0	IO			DIFFIO_TX_B157n	DIFFOUT_B157n	AL8	DQ53B	DQ17B	DQ8B										
4A	VREFB4AN0	IO			DIFFIO_TX_B157p	DIFFOUT_B157p	AK8	DQ53B	DQ17B	DQ8B										
4A	VREFB4AN0	IO	CLK9n		DIFFIO_RX_B158n	DIFFOUT_B158n	AM7	DQSn53B	DQ17B	DQSn8B/DQ8B										
4A	VREFB4AN0	IO	CLK9p		DIFFIO_RX_B158p	DIFFOUT_B158p	AL7	DQS53B	DQ17B/CQn17B	DQS8B/CQ8B										
4A	VREFB4AN0	IO			DIFFIO_TX_B159n	DIFFOUT_B159n	AP7	DQ53B	DQ17B	DQ8B										
4A	VREFB4AN0	IO			DIFFIO_TX_B159p	DIFFOUT_B159p	AN7	DQ53B	DQ17B	DQ8B										
4A	VREFB4AN0	IO	CLK8n		DIFFIO_RX_B160n	DIFFOUT_B160n	AP4	DQSn54B	DQSn17B/DQ17B	DQ8B										
4A	VREFB4AN0	IO	CLK8p		DIFFIO_RX_B160p	DIFFOUT_B160p	AN4	DQS54B	DQS17B/CQ17B	DQ8B										
4A	VREFB4AN0	IO			DIFFIO_TX_B161n	DIFFOUT_B161n	AP6	DQ54B	DQ17B	DQ8B										
4A	VREFB4AN0	IO			DIFFIO_TX_B161p	DIFFOUT_B161p	AN6	DQ54B	DQ17B	DQ8B										
4A	VREFB4AN0	IO			DIFFIO_RX_B162n	DIFFOUT_B162n	AM5	DQ54B	DQ17B	DQ8B										
4A	VREFB4AN0	IO	RZQ_1		DIFFIO_RX_B162p	DIFFOUT_B162p	AM6	DQ54B	DQ17B	DQ8B										
4A		GND					AC5													
4A		nCE		nCE			AN3													
4A		nSTATUS		nSTATUS			AM4													
4A		CONF_DONE		CONF_DONE			AE5													
4A		nIO_PULLUP		nIO_PULLUP			AP3													
4A		MSEL0		MSEL0			AA6													
4A		MSEL1		MSEL1			AA5													
4A		MSEL2		MSEL2			AL5													
4A		MSEL3		MSEL3			AJ5													
4A		MSEL4		MSEL4			AG5													
GXB_R0		REFCLK0Rn					W5													
GXB_R0		REFCLK0Rp					W6													
GXB_R0		"GXB_RX_R0p,GXB_REFCLK_R0p"					AL2													
GXB_R0		"GXB_RX_R0n,GXB_REFCLK_R0n"					AL1													
GXB_R0		GXB_TX_R0p					AK4													
GXB_R0		GXB_TX_R0n					AK3													
GXB_R0		"GXB_RX_R1p,GXB_REFCLK_R1p"					AJ2													
GXB_R0		"GXB_RX_R1n,GXB_REFCLK_R1n"					AJ1													
GXB_R0		GXB_TX_R1p					AH4													
GXB_R0		GXB_TX_R1n					AH3													
GXB_R0		"GXB_RX_R2p,GXB_REFCLK_R2p"					AG2													
GXB_R0		"GXB_RX_R2n,GXB_REFCLK_R2n"					AG1													
GXB_R0		GXB_TX_R2p					AF4													
GXB_R0		GXB_TX_R2n					AF3													
GXB_R0		"GXB_RX_R3p,GXB_REFCLK_R3p"					AE2													
GXB_R0		"GXB_RX_R3n,GXB_REFCLK_R3n"					AE1													
GXB_R0		GXB_TX_R3p					AD4													
GXB_R0		GXB_TX_R3n					AD3													
GXB_R0		"GXB_RX_R4p,GXB_REFCLK_R4p"					AC2													
GXB_R0		"GXB_RX_R4n,GXB_REFCLK_R4n"					AC1													
GXB_R0		GXB_TX_R4p					AB4													
GXB_R0		GXB_TX_R4n					AB3													
GXB_R0		"GXB_RX_R5p,GXB_REFCLK_R5p"					AA2													
GXB_R0		"GXB_RX_R5n,GXB_REFCLK_R5n"					AA1													
GXB_R0		GXB_TX_R5p					Y4													
GXB_R0		GXB_TX_R5n					Y3													
GXB_R0		REFCLK1Rn					U6													
GXB_R0		REFCLK1Rp					U7													
GXB_R1		REFCLK2Rn					R5													
GXB_R1		REFCLK2Rp					R6													
GXB_R1		"GXB_RX_R6p,GXB_REFCLK_R6p"					W2													
GXB_R1		"GXB_RX_R6n,GXB_REFCLK_R6n"					W1													
GXB_R1		GXB_TX_R6p					V4													
GXB_R1		GXB_TX_R6n					V3													
GXB_R1		"GXB_RX_R7p,GXB_REFCLK_R7p"					U2													
GXB_R1		"GXB_RX_R7n,GXB_REFCLK_R7n"					U1													
GXB_R1		GXB_TX_R7p					T4													
GXB_R1		GXB_TX_R7n					T3													
GXB_R1		"GXB_RX_R8p,GXB_REFCLK_R8p"					R2													
GXB_R1		"GXB_RX_R8n,GXB_REFCLK_R8n"					R1													
GXB_R1		GXB_TX_R8p					P4													
GXB_R1		GXB_TX_R8n					P3													
GXB_R1		"GXB_RX_R9p,GXB_REFCLK_R9p"					N2													
GXB_R1		"GXB_RX_R9n,GXB_REFCLK_R9n"					N1													
GXB_R1		GXB_TX_R9p					M4													
GXB_R1		GXB_TX_R9n					M3													
GXB_R1		"GXB_RX_R10p,GXB_REFCLK_R10p"					L2													
GXB_R1		"GXB_RX_R10n,GXB_REFCLK_R10n"					L1													
GXB_R1		GXB_TX_R10p					K4													
GXB_R1		GXB_TX_R10n					K3													
GXB_R1		"GXB_RX_R11p,GXB_REFCLK_R11p"					J2													
GXB_R1		"GXB_RX_R11n,GXB_REFCLK_R11n"					J1													
GXB_R1		GXB_TX_R11p					H4													
GXB_R1		GXB_TX_R11n					H3													
GXB_R1		REFCLK3Rn					N6													
GXB_R1		REFCLK3Rp					N7													
7A		GND					J5													
7A	VREFB7AN0	IO	RZQ_4		DIFFIO_RX_T1p	DIFFOUT_T1p	F3	DQ1T	DQ1T	DQ1T										
7A	VREFB7AN0	IO			DIFFIO_RX_T1n	DIFFOUT_T1n	F4	DQ1T	DQ1T	DQ1T										
7A	VREFB7AN0	IO			DIFFIO_TX_T2p	DIFFOUT_T2p	E2	DQ1T	DQ1T	DQ1T										
7A	VREFB7AN0	IO			DIFFIO_TX_T2n	DIFFOUT_T2n	E3	DQ1T	DQ1T	DQ1T										
7A	VREFB7AN0	IO	CLK12p		DIFFIO_RX_T3p	DIFFOUT_T3p	E1	DQS1T	DQS1T/CQ1T	DQ1T										
7A	VREFB7AN0	IO	CLK12n		DIFFIO_RX_T3n	DIFFOUT_T3n	D1	DQSn1T	DQSn1T/DQ1T	DQ1T										
7A	VREFB7AN0	IO			DIFFIO_TX_T4p	DIFFOUT_T4p	B1	DQ2T	DQ1T	DQ1T										
7A	VREFB7AN0	IO			DIFFIO_TX_T4n	DIFFOUT_T4n	C2	DQ2T	DQ1T	DQ1T										
7A	VREFB7AN0	IO	CLK13p		DIFFIO_RX_T5p	DIFFOUT_T5p	B2	DQS2T	DQ1T/CQn1T	DQS1T/CQ1T										
7A	VREFB7AN0	IO	CLK13n		DIFFIO_RX_T5n	DIFFOUT_T5n	A2	DQSn2T	DQ1T	DQSn1T/DQ1T										
7A	VREFB7AN0	IO			DIFFIO_TX_T6p	DIFFOUT_T6p	D3	DQ2T	DQ1T	DQ1T										
7A	VREFB7AN0	IO			DIFFIO_TX_T6n	DIFFOUT_T6n	C3	DQ2T	DQ1T	DQ1T										
7A	VREFB7AN0	IO	"FPLL_TR_CLKOUT2,FPLL_TR_FBp,FPLL_TR_FB1"		DIFFIO_RX_T7p	DIFFOUT_T7p	E4	DQ3T	DQ2T	DQ1T										
7A	VREFB7AN0	IO	"FPLL_TR_CLKOUT3,FPLL_TR_FBn"		DIFFIO_RX_T7n	DIFFOUT_T7n	E5	DQ3T	DQ2T	DQ1T										
7A	VREFB7AN0	IO	"FPLL_TR_CLKOUT0,FPLL_TR_CLKOUTp,FPLL_TR_FB0"		DIFFIO_TX_T8p	DIFFOUT_T8p	F5	DQ3T	DQ2T	DQ1T										
7A	VREFB7AN0	IO	"FPLL_TR_CLKOUT1,FPLL_TR_CLKOUTn"		DIFFIO_TX_T8n	DIFFOUT_T8n	E6	DQ3T	DQ2T	DQ1T										
7A	VREFB7AN0	IO	CLK14p		DIFFIO_RX_T9p	DIFFOUT_T9p	D6	DQS3T	DQS2T/CQ2T	DQ1T/CQn1T										
7A	VREFB7AN0	IO	CLK14n		DIFFIO_RX_T9n	DIFFOUT_T9n	D7	DQSn3T	DQSn2T/DQ2T	DQ1T										
7A	VREFB7AN0	IO			DIFFIO_TX_T10p	DIFFOUT_T10p	D4	DQ4T	DQ2T	DQ1T										
7A	VREFB7AN0	IO			DIFFIO_TX_T10n	DIFFOUT_T10n	C4	DQ4T	DQ2T	DQ1T										
7A	VREFB7AN0	IO	CLK15p		DIFFIO_RX_T11p	DIFFOUT_T11p	B4	DQS4T	DQ2T/CQn2T	DQ1T										
7A	VREFB7AN0	IO	CLK15n		DIFFIO_RX_T11n	DIFFOUT_T11n	A4	DQSn4T	DQ2T	DQ1T										
7A	VREFB7AN0	IO			DIFFIO_TX_T12p	DIFFOUT_T12p	B5	DQ4T	DQ2T	DQ1T										
7A	VREFB7AN0	IO			DIFFIO_TX_T12n	DIFFOUT_T12n	A5	DQ4T	DQ2T	DQ1T										
7B	VREFB7BN0	IO			DIFFIO_RX_T25p	DIFFOUT_T25p	E7	DQ9T	DQ3T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_RX_T25n	DIFFOUT_T25n	E8	DQ9T	DQ3T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_TX_T26p	DIFFOUT_T26p	G7	DQ9T	DQ3T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_TX_T26n	DIFFOUT_T26n	G8	DQ9T	DQ3T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_RX_T27p	DIFFOUT_T27p	D9	DQS9T	DQS3T/CQ3T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_RX_T27n	DIFFOUT_T27n	C9	DQSn9T	DQSn3T/DQ3T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_TX_T28p	DIFFOUT_T28p	F8	DQ10T	DQ3T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_TX_T28n	DIFFOUT_T28n	F9	DQ10T	DQ3T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_RX_T29p	DIFFOUT_T29p	E10	DQS10T	DQ3T/CQn3T	DQS2T/CQ2T										
7B	VREFB7BN0	IO			DIFFIO_RX_T29n	DIFFOUT_T29n	E9	DQSn10T	DQ3T	DQSn2T/DQ2T										
7B	VREFB7BN0	IO			DIFFIO_TX_T30p	DIFFOUT_T30p	D10	DQ10T	DQ3T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_TX_T30n	DIFFOUT_T30n	E11	DQ10T	DQ3T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_RX_T31p	DIFFOUT_T31p	T9	DQ11T	DQ4T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_RX_T31n	DIFFOUT_T31n	R9	DQ11T	DQ4T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_TX_T32p	DIFFOUT_T32p	N10	DQ11T	DQ4T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_TX_T32n	DIFFOUT_T32n	P10	DQ11T	DQ4T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_RX_T33p	DIFFOUT_T33p	L10	DQS11T	DQS4T/CQ4T	DQ2T/CQn2T										
7B	VREFB7BN0	IO			DIFFIO_RX_T33n	DIFFOUT_T33n	L9	DQSn11T	DQSn4T/DQ4T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_TX_T34p	DIFFOUT_T34p	K9	DQ12T	DQ4T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_TX_T34n	DIFFOUT_T34n	J9	DQ12T	DQ4T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_RX_T35p	DIFFOUT_T35p	J10	DQS12T	DQ4T/CQn4T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_RX_T35n	DIFFOUT_T35n	H10	DQSn12T	DQ4T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_TX_T36p	DIFFOUT_T36p	G10	DQ12T	DQ4T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_TX_T36n	DIFFOUT_T36n	G9	DQ12T	DQ4T	DQ2T										
7C	VREFB7CN0	IO			DIFFIO_RX_T37p	DIFFOUT_T37p	C15	DQ13T	DQ5T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T37n	DIFFOUT_T37n	B14	DQ13T	DQ5T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T38p	DIFFOUT_T38p	A13	DQ13T	DQ5T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T38n	DIFFOUT_T38n	A14	DQ13T	DQ5T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T39p	DIFFOUT_T39p	C16	DQS13T	DQS5T/CQ5T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T39n	DIFFOUT_T39n	B16	DQSn13T	DQSn5T/DQ5T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T40p	DIFFOUT_T40p	C13	DQ14T	DQ5T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T40n	DIFFOUT_T40n	B13	DQ14T	DQ5T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T41p	DIFFOUT_T41p	E16	DQS14T	DQ5T/CQn5T	DQS3T/CQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T41n	DIFFOUT_T41n	D16	DQSn14T	DQ5T	DQSn3T/DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T42p	DIFFOUT_T42p	E15	DQ14T	DQ5T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T42n	DIFFOUT_T42n	D15	DQ14T	DQ5T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T43p	DIFFOUT_T43p	E12	DQ15T	DQ6T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T43n	DIFFOUT_T43n	F12	DQ15T	DQ6T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T44p	DIFFOUT_T44p	D12	DQ15T	DQ6T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T44n	DIFFOUT_T44n	C12	DQ15T	DQ6T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T45p	DIFFOUT_T45p	G11	DQS15T	DQS6T/CQ6T	DQ3T/CQn3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T45n	DIFFOUT_T45n	F11	DQSn15T	DQSn6T/DQ6T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T46p	DIFFOUT_T46p	D13	DQ16T	DQ6T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T46n	DIFFOUT_T46n	E13	DQ16T	DQ6T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T47p	DIFFOUT_T47p	G15	DQS16T	DQ6T/CQn6T	DQ3T	DQS1T/CQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T47n	DIFFOUT_T47n	F15	DQSn16T	DQ6T	DQ3T	DQSn1T/DQ1T									
